prefix,group,source,round,source_cycle,execution_index,benchmark,cpu,raw_benchmark,iterations,ns_op,bytes_op,allocs_op,comparison,note,raw_file
r9,public,current,4,8,19,BenchmarkValidateIdentityConstraintsFields/fields_1,,BenchmarkValidateIdentityConstraintsFields/fields_1,1515,168458,119648,363,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkValidateIdentityConstraintsFields/fields_3,,BenchmarkValidateIdentityConstraintsFields/fields_3,864,286612,153920,876,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkValidateIdentityConstraintsFields/fields_8,,BenchmarkValidateIdentityConstraintsFields/fields_8,411,582886,208696,1891,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateNestedIdentitySelections/depth_16,,BenchmarkSessionValidateNestedIdentitySelections/depth_16,9447,28715,4121,27,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateNestedIdentitySelections/depth_64,,BenchmarkSessionValidateNestedIdentitySelections/depth_64,1575,165139,17151,79,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateNestedIdentitySelections/depth_256,,BenchmarkSessionValidateNestedIdentitySelections/depth_256,151,1585539,70649,277,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateNestedIdentitySelectionPaths,,BenchmarkSessionValidateNestedIdentitySelectionPaths,793,302721,131253,3,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateRetainedIdentityPaths,,BenchmarkSessionValidateRetainedIdentityPaths,98,2943930,650741,4018,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateDisjointIdentityPaths/lexical,,BenchmarkSessionValidateDisjointIdentityPaths/lexical,14,16153045,176889,281,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateDisjointIdentityPaths/expanded,,BenchmarkSessionValidateDisjointIdentityPaths/expanded,8,27954406,155217,302,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_namespaces,,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_namespaces,6,36820632,3341497,32909,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_control,,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_control,7,32101732,539970,32343,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateExpandedIdentityPaths,,BenchmarkSessionValidateExpandedIdentityPaths,123,1943176,358820,2521,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateSharedExpandedIdentityPrefix/identity,,BenchmarkSessionValidateSharedExpandedIdentityPrefix/identity,12,19782576,4737374,19740,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateSharedExpandedIdentityPrefix/control,,BenchmarkSessionValidateSharedExpandedIdentityPrefix/control,21,11455097,4286,11,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileCountedChoiceDFA/small,,BenchmarkCompileCountedChoiceDFA/small,2743,88217,165144,661,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileCountedChoiceDFA/medium,,BenchmarkCompileCountedChoiceDFA/medium,1606,144560,231732,1263,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileCountedChoiceDFA/large,,BenchmarkCompileCountedChoiceDFA/large,1041,227449,331770,2149,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileSubstitutionGroups,,BenchmarkCompileSubstitutionGroups,358,666925,547113,1547,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileAttributeGroupFanout/refs_1,,BenchmarkCompileAttributeGroupFanout/refs_1,4288,57178,133536,338,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileAttributeGroupFanout/refs_10,,BenchmarkCompileAttributeGroupFanout/refs_10,1986,116115,172216,644,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileAttributeGroupFanout/refs_100,,BenchmarkCompileAttributeGroupFanout/refs_100,345,714418,611144,3092,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileAttributeGroupFanout/refs_1000,,BenchmarkCompileAttributeGroupFanout/refs_1000,36,6911659,5125013,27428,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileRegexCategoryEscapes,,BenchmarkCompileRegexCategoryEscapes,88,2687755,8319184,5415,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileDeepSimpleTypeChain,,BenchmarkCompileDeepSimpleTypeChain,64,4216654,2369619,12899,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileRepeatedNestedUnionMembers,,BenchmarkCompileRepeatedNestedUnionMembers,210,1132114,810960,5228,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileOpaqueAnnotationPayload,,BenchmarkCompileOpaqueAnnotationPayload,272,886929,258192,1279,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateUndeclaredRootXSIType,,BenchmarkSessionValidateUndeclaredRootXSIType,155790,1543,32,1,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileSourceDocuments/distinct,,BenchmarkCompileSourceDocuments/distinct,327,719068,690856,3029,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileSourceDocuments/duplicate_identity,,BenchmarkCompileSourceDocuments/duplicate_identity,166,1423395,1232712,5887,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileStreamingSource/4096B,,BenchmarkCompileStreamingSource/4096B,3399,74271,125776,275,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileStreamingSource/1048576B,,BenchmarkCompileStreamingSource/1048576B,39,5945378,125776,275,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkCompileStreamingSource/16777216B,,BenchmarkCompileStreamingSource/16777216B,3,90799236,125776,275,paired,,r9-public-4-current.txt
r9,public,current,4,8,19,BenchmarkSessionValidateUnionLateMember,,BenchmarkSessionValidateUnionLateMember,1544,153236,32,1,paired,matching public API workload added in both snapshots,r9-public-4-current.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateAllContent/4,,BenchmarkSessionValidateAllContent/4,84517,2836,0,0,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateAllContent/16,,BenchmarkSessionValidateAllContent/16,23593,10145,0,0,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateAllContent/64,,BenchmarkSessionValidateAllContent/64,4658,50720,0,0,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateAllContent/256,,BenchmarkSessionValidateAllContent/256,624,394892,0,0,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateAllContent/1024,,BenchmarkSessionValidateAllContent/1024,52,4672726,1960,513,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileSmallSchema,,BenchmarkCompileSmallSchema,1131,202524,206075,625,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileAndFirstSession,,BenchmarkCompileAndFirstSession,1164,209655,279815,627,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateRepeatedSmallDocument,,BenchmarkValidateRepeatedSmallDocument,783,313085,76808,38,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateRepeatedSmallDocument,,BenchmarkSessionValidateRepeatedSmallDocument,852,311518,35,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_false,31269,7673,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_16/churn_true,18448,13177,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_false,7866,30777,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_64/churn_true,4723,53026,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_false,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_false,1992,123268,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_true,,BenchmarkSessionValidateNamespaceAdmissionChurn/depth_256/churn_true,1138,213864,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateRepeatedXSIType,,BenchmarkSessionValidateRepeatedXSIType,2506,89066,33,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateIDAttributeStart,,BenchmarkSessionValidateIDAttributeStart,1982,121356,840,101,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateSimpleIDEnd,,BenchmarkSessionValidateSimpleIDEnd,2227,109375,832,101,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateRepeatedQNameValues,,BenchmarkSessionValidateRepeatedQNameValues,1369,172895,33,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateRepeatedLaxWildcard,,BenchmarkSessionValidateRepeatedLaxWildcard,176092,1506,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateStringLengthFacet,,BenchmarkSessionValidateStringLengthFacet,23583,10334,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateWideChoice,,BenchmarkSessionValidateWideChoice,78,2715483,448,6,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateSubstitutionGroup,,BenchmarkValidateSubstitutionGroup,333,723665,78272,60,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateDateDecimalRows,,BenchmarkSessionValidateDateDecimalRows,1306,183792,34,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateSmallInvalidDocument,,BenchmarkValidateSmallInvalidDocument,17713,13433,77840,59,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateManyRecoverablePathErrors,,BenchmarkValidateManyRecoverablePathErrors,2490,102438,110352,631,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateDeeplyNestedDocument,,BenchmarkValidateDeeplyNestedDocument,1749,133723,184288,311,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateDeepThenShallow,,BenchmarkSessionValidateDeepThenShallow,308203,766.8,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateDuplicateAttributes,,BenchmarkValidateDuplicateAttributes,658,360598,612000,1604,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileDuplicateSchemaSources,,BenchmarkCompileDuplicateSchemaSources,475,495006,1236932,894,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileIncludeGraph,,BenchmarkCompileIncludeGraph,162,1470889,7037042,6812,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileChameleonTargetFanout/targets_1,,BenchmarkCompileChameleonTargetFanout/targets_1,1512,154308,312904,489,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileChameleonTargetFanout/targets_8,,BenchmarkCompileChameleonTargetFanout/targets_8,886,279412,903504,1143,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileChameleonTargetFanout/targets_32,,BenchmarkCompileChameleonTargetFanout/targets_32,333,719966,2923409,3181,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileSchemaText,,BenchmarkCompileSchemaText,747,323198,1140336,360,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateIdentityConstraints,,BenchmarkValidateIdentityConstraints,752,315288,172344,610,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateIdentityConstraintsRows/rows_10,,BenchmarkValidateIdentityConstraintsRows/rows_10,5773,41339,87048,130,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateIdentityConstraintsRows/rows_100,,BenchmarkValidateIdentityConstraintsRows/rows_100,772,306765,172344,610,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateIdentityConstraintsRows/rows_1000,,BenchmarkValidateIdentityConstraintsRows/rows_1000,99,2911982,1057826,5149,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateIdentityConstraintsRows/rows_10,,BenchmarkSessionValidateIdentityConstraintsRows/rows_10,10000,26956,4168,42,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateIdentityConstraintsRows/rows_100,,BenchmarkSessionValidateIdentityConstraintsRows/rows_100,985,266627,37717,321,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateIdentityConstraintsRows/rows_1000,,BenchmarkSessionValidateIdentityConstraintsRows/rows_1000,94,2875445,445757,4022,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateIdentityConstraintsFields/fields_1,,BenchmarkValidateIdentityConstraintsFields/fields_1,1255,199133,124920,473,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateIdentityConstraintsFields/fields_3,,BenchmarkValidateIdentityConstraintsFields/fields_3,589,372783,165816,1190,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkValidateIdentityConstraintsFields/fields_8,,BenchmarkValidateIdentityConstraintsFields/fields_8,315,729299,232080,2424,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNestedIdentitySelections/depth_16,,BenchmarkSessionValidateNestedIdentitySelections/depth_16,8156,31157,4122,27,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNestedIdentitySelections/depth_64,,BenchmarkSessionValidateNestedIdentitySelections/depth_64,1369,186780,17166,79,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNestedIdentitySelections/depth_256,,BenchmarkSessionValidateNestedIdentitySelections/depth_256,135,1767423,71167,279,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateNestedIdentitySelectionPaths,,BenchmarkSessionValidateNestedIdentitySelectionPaths,771,311505,131268,3,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateRetainedIdentityPaths,,BenchmarkSessionValidateRetainedIdentityPaths,85,3210648,651925,4025,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateDisjointIdentityPaths/lexical,,BenchmarkSessionValidateDisjointIdentityPaths/lexical,13,18644663,180278,303,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateDisjointIdentityPaths/expanded,,BenchmarkSessionValidateDisjointIdentityPaths/expanded,7,28675923,163123,348,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_namespaces,,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_namespaces,6,38410042,3348497,32998,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_control,,BenchmarkSessionValidateDisjointIdentityPaths/expanded_distinct_control,6,33552160,550936,32445,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateExpandedIdentityPaths,,BenchmarkSessionValidateExpandedIdentityPaths,100,2046205,359797,2528,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateSharedExpandedIdentityPrefix/identity,,BenchmarkSessionValidateSharedExpandedIdentityPrefix/identity,10,21239304,4743599,19811,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateSharedExpandedIdentityPrefix/control,,BenchmarkSessionValidateSharedExpandedIdentityPrefix/control,20,11984871,5249,19,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileCountedChoiceDFA/small,,BenchmarkCompileCountedChoiceDFA/small,1363,181173,193329,752,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileCountedChoiceDFA/medium,,BenchmarkCompileCountedChoiceDFA/medium,1000,246927,259461,1402,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileCountedChoiceDFA/large,,BenchmarkCompileCountedChoiceDFA/large,628,364397,360035,2331,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileSubstitutionGroups,,BenchmarkCompileSubstitutionGroups,352,683814,460032,1621,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileAttributeGroupFanout/refs_1,,BenchmarkCompileAttributeGroupFanout/refs_1,1726,147799,164816,416,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileAttributeGroupFanout/refs_10,,BenchmarkCompileAttributeGroupFanout/refs_10,1122,211656,204440,756,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileAttributeGroupFanout/refs_100,,BenchmarkCompileAttributeGroupFanout/refs_100,291,815199,655064,3564,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileAttributeGroupFanout/refs_1000,,BenchmarkCompileAttributeGroupFanout/refs_1000,36,7075168,5075472,30004,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileRegexCategoryEscapes,,BenchmarkCompileRegexCategoryEscapes,78,3083654,6693492,9768,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileDeepSimpleTypeChain,,BenchmarkCompileDeepSimpleTypeChain,30,8733107,2268158,8478,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileRepeatedNestedUnionMembers,,BenchmarkCompileRepeatedNestedUnionMembers,208,1121246,830432,4784,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileOpaqueAnnotationPayload,,BenchmarkCompileOpaqueAnnotationPayload,222,1083709,361384,2874,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkSessionValidateUndeclaredRootXSIType,,BenchmarkSessionValidateUndeclaredRootXSIType,157771,1606,32,1,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileSourceDocuments/distinct,,BenchmarkCompileSourceDocuments/distinct,139,1701994,10181557,8054,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileSourceDocuments/duplicate_identity,,BenchmarkCompileSourceDocuments/duplicate_identity,100,2465203,10625096,13699,paired,,r9-public-5-baseline.txt
r9,public,baseline,5,9,21,BenchmarkCompileStreamingSource/4096B,,BenchmarkCompileStreamingSource/4096B,1182,205589,166840,361,paired,,r9-public-5-baseline.txt
